SOC_0_7 = 41, SOC_(7, 22) = 41.0
SOC_0_8 = 69, SOC_(8, 17) = 69.0
SOC_0_9 = 54, SOC_(9, 19) = 54.0
SOC_0_10 = 25, SOC_(10, 18) = 65.0
SOC_0_11 = 60, SOC_(11, 10) = 60.0
SOC_0_12 = 28, SOC_(12, 21) = 38.0
SOC_0_13 = 44, SOC_(13, 19) = 44.0
SOC_0_14 = 59, SOC_(14, 9) = 59.0
SOC_0_15 = 38, SOC_(15, 8) = 48.0
SOC_0_16 = 58, SOC_(16, 11) = 58.0
SOC_0_17 = 66, SOC_(17, 21) = 66.0
SOC_0_18 = 53, SOC_(18, 22) = 53.0
SOC_0_19 = 44, SOC_(19, 18) = 44.0
SOC_0_20 = 47, SOC_(20, 22) = 67.0
SOC_0_21 = 31, SOC_(21, 22) = 71.0
SOC_0_22 = 60, SOC_(22, 21) = 70.0
SOC_0_23 = 39, SOC_(23, 19) = 39.0
SOC_0_24 = 22, SOC_(24, 20) = 22.0
SOC_0_25 = 32, SOC_(25, 16) = 32.0
SOC_0_26 = 69, SOC_(26, 22) = 69.0
SOC_0_27 = 25, SOC_(27, 11) = 25.0
SOC_0_28 = 50, SOC_(28, 21) = 50.0
SOC_0_29 = 54, SOC_(29, 20) = 54.0
SOC_0_30 = 56, SOC_(30, 21) = 56.0
SOC_0_31 = 63, SOC_(31, 22) = 63.0
SOC_0_32 = 61, SOC_(32, 22) = 71.0
SOC_0_33 = 44, SOC_(33, 11) = 44.0
SOC_0_34 = 30, SOC_(34, 22) = 30.0
SOC_0_35 = 42, SOC_(35, 16) = 72.0
SOC_0_36 = 35, SOC_(36, 18) = 45.0
SOC_0_37 = 20, SOC_(37, 14) = 20.0
SOC_0_38 = 35, SOC_(38, 9) = 35.0
SOC_0_39 = 53, SOC_(39, 19) = 73.0
SOC_0_40 = 38, SOC_(40, 22) = 48.0
SOC_0_41 = 48, SOC_(41, 20) = 48.0
SOC_0_42 = 34, SOC_(42, 11) = 54.0
SOC_0_43 = 45, SOC_(43, 22) = 45.0
SOC_0_44 = 28, SOC_(44, 11) = 38.0
SOC_0_45 = 70, SOC_(45, 20) = 70.0
SOC_0_46 = 48, SOC_(46, 22) = 68.0
SOC_0_47 = 26, SOC_(47, 19) = 26.0
SOC_0_48 = 31, SOC_(48, 7) = 71.0
SOC_0_49 = 63, SOC_(49, 18) = 63.0
SOC_0_0 = 21, SOC_(0, 12) = 31.0
SOC_0_1 = 67, SOC_(1, 21) = 67.0
SOC_0_2 = 29, SOC_(2, 22) = 39.0
SOC_0_3 = 57, SOC_(3, 9) = 57.0
SOC_0_4 = 20, SOC_(4, 15) = 40.0
SOC_0_5 = 23, SOC_(5, 15) = 23.0
SOC_0_6 = 26, SOC_(6, 15) = 46.0
SOC_0_7 = 41, SOC_(7, 22) = 41.0
SOC_0_8 = 69, SOC_(8, 17) = 69.0
SOC_0_9 = 54, SOC_(9, 19) = 54.0
SOC_0_10 = 25, SOC_(10, 18) = 65.0
SOC_0_11 = 60, SOC_(11, 10) = 60.0
SOC_0_12 = 28, SOC_(12, 21) = 38.0
SOC_0_13 = 44, SOC_(13, 19) = 44.0
SOC_0_14 = 59, SOC_(14, 9) = 59.0
SOC_0_15 = 38, SOC_(15, 8) = 48.0
SOC_0_16 = 58, SOC_(16, 11) = 58.0
SOC_0_17 = 66, SOC_(17, 21) = 66.0
SOC_0_18 = 53, SOC_(18, 22) = 53.0
SOC_0_19 = 44, SOC_(19, 18) = 44.0
SOC_0_20 = 47, SOC_(20, 22) = 67.0
SOC_0_21 = 31, SOC_(21, 22) = 71.0
SOC_0_22 = 60, SOC_(22, 21) = 70.0
SOC_0_23 = 39, SOC_(23, 19) = 39.0
SOC_0_24 = 22, SOC_(24, 20) = 22.0
SOC_0_25 = 32, SOC_(25, 16) = 32.0
SOC_0_26 = 69, SOC_(26, 22) = 69.0
SOC_0_27 = 25, SOC_(27, 11) = 25.0
SOC_0_28 = 50, SOC_(28, 21) = 50.0
SOC_0_29 = 54, SOC_(29, 20) = 54.0
SOC_0_30 = 56, SOC_(30, 21) = 56.0
SOC_0_31 = 63, SOC_(31, 22) = 63.0
SOC_0_32 = 61, SOC_(32, 22) = 71.0
SOC_0_33 = 44, SOC_(33, 11) = 44.0
SOC_0_34 = 30, SOC_(34, 22) = 30.0
SOC_0_35 = 42, SOC_(35, 16) = 72.0
SOC_0_36 = 35, SOC_(36, 18) = 45.0
SOC_0_37 = 20, SOC_(37, 14) = 20.0
SOC_0_38 = 35, SOC_(38, 9) = 35.0
SOC_0_39 = 53, SOC_(39, 19) = 73.0
SOC_0_40 = 38, SOC_(40, 22) = 48.0
SOC_0_41 = 48, SOC_(41, 20) = 48.0
SOC_0_42 = 34, SOC_(42, 11) = 54.0
SOC_0_43 = 45, SOC_(43, 22) = 45.0
SOC_0_44 = 28, SOC_(44, 11) = 38.0
SOC_0_45 = 70, SOC_(45, 20) = 70.0
SOC_0_46 = 48, SOC_(46, 22) = 68.0
SOC_0_47 = 26, SOC_(47, 19) = 26.0
SOC_0_48 = 31, SOC_(48, 7) = 71.0
SOC_0_49 = 63, SOC_(49, 18) = 63.0
SOC_0_0 = 21, SOC_(0, 12) = 31.0
SOC_0_1 = 67, SOC_(1, 21) = 67.0
SOC_0_2 = 29, SOC_(2, 22) = 39.0
SOC_0_3 = 57, SOC_(3, 9) = 57.0
SOC_0_4 = 20, SOC_(4, 15) = 40.0
SOC_0_5 = 23, SOC_(5, 15) = 23.0
SOC_0_6 = 26, SOC_(6, 15) = 46.0
SOC_0_7 = 41, SOC_(7, 22) = 41.0
SOC_0_8 = 69, SOC_(8, 17) = 69.0
SOC_0_9 = 54, SOC_(9, 19) = 54.0
SOC_0_10 = 25, SOC_(10, 18) = 65.0
SOC_0_11 = 60, SOC_(11, 10) = 60.0
SOC_0_12 = 28, SOC_(12, 21) = 38.0
SOC_0_13 = 44, SOC_(13, 19) = 44.0
SOC_0_14 = 59, SOC_(14, 9) = 59.0
SOC_0_15 = 38, SOC_(15, 8) = 48.0
SOC_0_16 = 58, SOC_(16, 11) = 58.0
SOC_0_17 = 66, SOC_(17, 21) = 66.0
SOC_0_18 = 53, SOC_(18, 22) = 53.0
SOC_0_19 = 44, SOC_(19, 18) = 44.0
SOC_0_20 = 47, SOC_(20, 22) = 67.0
SOC_0_21 = 31, SOC_(21, 22) = 71.0
SOC_0_22 = 60, SOC_(22, 21) = 70.0
SOC_0_23 = 39, SOC_(23, 19) = 39.0
SOC_0_24 = 22, SOC_(24, 20) = 22.0
SOC_0_25 = 32, SOC_(25, 16) = 32.0
SOC_0_26 = 69, SOC_(26, 22) = 69.0
SOC_0_27 = 25, SOC_(27, 11) = 25.0
SOC_0_28 = 50, SOC_(28, 21) = 50.0
SOC_0_29 = 54, SOC_(29, 20) = 54.0
SOC_0_30 = 56, SOC_(30, 21) = 56.0
SOC_0_31 = 63, SOC_(31, 22) = 63.0
SOC_0_32 = 61, SOC_(32, 22) = 71.0
SOC_0_33 = 44, SOC_(33, 11) = 44.0
SOC_0_34 = 30, SOC_(34, 22) = 30.0
SOC_0_35 = 42, SOC_(35, 16) = 72.0
SOC_0_36 = 35, SOC_(36, 18) = 45.0
SOC_0_37 = 20, SOC_(37, 14) = 20.0
SOC_0_38 = 35, SOC_(38, 9) = 35.0
SOC_0_39 = 53, SOC_(39, 19) = 73.0
SOC_0_40 = 38, SOC_(40, 22) = 48.0
SOC_0_41 = 48, SOC_(41, 20) = 48.0
SOC_0_42 = 34, SOC_(42, 11) = 54.0
SOC_0_43 = 45, SOC_(43, 22) = 45.0
SOC_0_44 = 28, SOC_(44, 11) = 38.0
SOC_0_45 = 70, SOC_(45, 20) = 70.0
SOC_0_46 = 48, SOC_(46, 22) = 68.0
SOC_0_47 = 26, SOC_(47, 19) = 26.0
SOC_0_48 = 31, SOC_(48, 7) = 71.0
SOC_0_49 = 63, SOC_(49, 18) = 63.0
SOC_0_0 = 21, SOC_(0, 12) = 31.0
SOC_0_1 = 67, SOC_(1, 21) = 67.0
SOC_0_2 = 29, SOC_(2, 22) = 39.0
SOC_0_3 = 57, SOC_(3, 9) = 57.0
SOC_0_4 = 20, SOC_(4, 15) = 40.0
SOC_0_5 = 23, SOC_(5, 15) = 23.0
SOC_0_6 = 26, SOC_(6, 15) = 46.0
SOC_0_7 = 41, SOC_(7, 22) = 41.0
SOC_0_8 = 69, SOC_(8, 17) = 69.0
SOC_0_9 = 54, SOC_(9, 19) = 54.0
SOC_0_10 = 25, SOC_(10, 18) = 65.0
SOC_0_11 = 60, SOC_(11, 10) = 60.0
SOC_0_12 = 28, SOC_(12, 21) = 38.0
SOC_0_13 = 44, SOC_(13, 19) = 44.0
SOC_0_14 = 59, SOC_(14, 9) = 59.0
SOC_0_15 = 38, SOC_(15, 8) = 48.0
SOC_0_16 = 58, SOC_(16, 11) = 58.0
SOC_0_17 = 66, SOC_(17, 21) = 66.0
SOC_0_18 = 53, SOC_(18, 22) = 53.0
SOC_0_19 = 44, SOC_(19, 18) = 44.0
SOC_0_20 = 47, SOC_(20, 22) = 67.0
SOC_0_21 = 31, SOC_(21, 22) = 71.0
SOC_0_22 = 60, SOC_(22, 21) = 70.0
SOC_0_23 = 39, SOC_(23, 19) = 39.0
SOC_0_24 = 22, SOC_(24, 20) = 22.0
SOC_0_25 = 32, SOC_(25, 16) = 32.0
SOC_0_26 = 69, SOC_(26, 22) = 69.0
SOC_0_27 = 25, SOC_(27, 11) = 25.0
SOC_0_28 = 50, SOC_(28, 21) = 50.0
SOC_0_29 = 54, SOC_(29, 20) = 54.0
SOC_0_30 = 56, SOC_(30, 21) = 56.0
SOC_0_31 = 63, SOC_(31, 22) = 63.0
SOC_0_32 = 61, SOC_(32, 22) = 71.0
SOC_0_33 = 44, SOC_(33, 11) = 44.0
SOC_0_34 = 30, SOC_(34, 22) = 30.0
SOC_0_35 = 42, SOC_(35, 16) = 72.0
SOC_0_36 = 35, SOC_(36, 18) = 45.0
SOC_0_37 = 20, SOC_(37, 14) = 20.0
SOC_0_38 = 35, SOC_(38, 9) = 35.0
SOC_0_39 = 53, SOC_(39, 19) = 73.0
SOC_0_40 = 38, SOC_(40, 22) = 48.0
SOC_0_41 = 48, SOC_(41, 20) = 48.0
SOC_0_42 = 34, SOC_(42, 11) = 54.0
SOC_0_43 = 45, SOC_(43, 22) = 45.0
SOC_0_44 = 28, SOC_(44, 11) = 38.0
SOC_0_45 = 70, SOC_(45, 20) = 70.0
SOC_0_46 = 48, SOC_(46, 22) = 68.0
SOC_0_47 = 26, SOC_(47, 19) = 26.0
SOC_0_48 = 31, SOC_(48, 7) = 71.0
SOC_0_49 = 63, SOC_(49, 18) = 63.0
SOC_0_0 = 21, SOC_(0, 12) = 31.0
SOC_0_1 = 67, SOC_(1, 21) = 67.0
SOC_0_2 = 29, SOC_(2, 22) = 39.0
SOC_0_3 = 57, SOC_(3, 9) = 57.0
SOC_0_4 = 20, SOC_(4, 15) = 40.0
SOC_0_5 = 23, SOC_(5, 15) = 23.0
SOC_0_6 = 26, SOC_(6, 15) = 46.0
SOC_0_7 = 41, SOC_(7, 22) = 41.0
SOC_0_8 = 69, SOC_(8, 17) = 69.0
SOC_0_9 = 54, SOC_(9, 19) = 54.0
SOC_0_10 = 25, SOC_(10, 18) = 65.0
SOC_0_11 = 60, SOC_(11, 10) = 60.0
SOC_0_12 = 28, SOC_(12, 21) = 38.0
SOC_0_13 = 44, SOC_(13, 19) = 44.0
SOC_0_14 = 59, SOC_(14, 9) = 59.0
SOC_0_15 = 38, SOC_(15, 8) = 48.0
SOC_0_16 = 58, SOC_(16, 11) = 58.0
SOC_0_17 = 66, SOC_(17, 21) = 66.0
SOC_0_18 = 53, SOC_(18, 22) = 53.0
SOC_0_19 = 44, SOC_(19, 18) = 44.0
SOC_0_20 = 47, SOC_(20, 22) = 67.0
SOC_0_21 = 31, SOC_(21, 22) = 71.0
SOC_0_22 = 60, SOC_(22, 21) = 70.0
SOC_0_23 = 39, SOC_(23, 19) = 39.0
SOC_0_24 = 22, SOC_(24, 20) = 22.0
SOC_0_25 = 32, SOC_(25, 16) = 32.0
SOC_0_26 = 69, SOC_(26, 22) = 69.0
SOC_0_27 = 25, SOC_(27, 11) = 25.0
SOC_0_28 = 50, SOC_(28, 21) = 50.0
SOC_0_29 = 54, SOC_(29, 20) = 54.0
SOC_0_30 = 56, SOC_(30, 21) = 56.0
SOC_0_31 = 63, SOC_(31, 22) = 63.0
SOC_0_32 = 61, SOC_(32, 22) = 71.0
SOC_0_33 = 44, SOC_(33, 11) = 44.0
SOC_0_34 = 30, SOC_(34, 22) = 30.0
SOC_0_35 = 42, SOC_(35, 16) = 72.0
SOC_0_36 = 35, SOC_(36, 18) = 45.0
SOC_0_37 = 20, SOC_(37, 14) = 20.0
SOC_0_38 = 35, SOC_(38, 9) = 35.0
SOC_0_39 = 53, SOC_(39, 19) = 73.0
SOC_0_40 = 38, SOC_(40, 22) = 48.0
SOC_0_41 = 48, SOC_(41, 20) = 48.0
SOC_0_42 = 34, SOC_(42, 11) = 54.0
SOC_0_43 = 45, SOC_(43, 22) = 45.0
SOC_0_44 = 28, SOC_(44, 11) = 38.0
SOC_0_45 = 70, SOC_(45, 20) = 70.0
SOC_0_46 = 48, SOC_(46, 22) = 68.0
SOC_0_47 = 26, SOC_(47, 19) = 26.0
SOC_0_48 = 31, SOC_(48, 7) = 71.0
SOC_0_49 = 63, SOC_(49, 18) = 63.0
SOC_0_0 = 21, SOC_(0, 12) = 31.0
SOC_0_1 = 67, SOC_(1, 21) = 67.0
SOC_0_2 = 29, SOC_(2, 22) = 39.0
SOC_0_3 = 57, SOC_(3, 9) = 57.0
SOC_0_4 = 20, SOC_(4, 15) = 40.0
SOC_0_5 = 23, SOC_(5, 15) = 23.0
SOC_0_6 = 26, SOC_(6, 15) = 46.0
SOC_0_7 = 41, SOC_(7, 22) = 41.0
SOC_0_8 = 69, SOC_(8, 17) = 69.0
SOC_0_9 = 54, SOC_(9, 19) = 54.0
SOC_0_10 = 25, SOC_(10, 18) = 65.0
SOC_0_11 = 60, SOC_(11, 10) = 60.0
SOC_0_12 = 28, SOC_(12, 21) = 38.0
SOC_0_13 = 44, SOC_(13, 19) = 44.0
SOC_0_14 = 59, SOC_(14, 9) = 59.0
SOC_0_15 = 38, SOC_(15, 8) = 48.0
SOC_0_16 = 58, SOC_(16, 11) = 58.0
SOC_0_17 = 66, SOC_(17, 21) = 66.0
SOC_0_18 = 53, SOC_(18, 22) = 53.0
SOC_0_19 = 44, SOC_(19, 18) = 44.0
SOC_0_20 = 47, SOC_(20, 22) = 67.0
SOC_0_21 = 31, SOC_(21, 22) = 71.0
SOC_0_22 = 60, SOC_(22, 21) = 70.0
SOC_0_23 = 39, SOC_(23, 19) = 39.0
SOC_0_24 = 22, SOC_(24, 20) = 22.0
SOC_0_25 = 32, SOC_(25, 16) = 32.0
SOC_0_26 = 69, SOC_(26, 22) = 69.0
SOC_0_27 = 25, SOC_(27, 11) = 25.0
SOC_0_28 = 50, SOC_(28, 21) = 50.0
SOC_0_29 = 54, SOC_(29, 20) = 54.0
SOC_0_30 = 56, SOC_(30, 21) = 56.0
SOC_0_31 = 63, SOC_(31, 22) = 63.0
SOC_0_32 = 61, SOC_(32, 22) = 71.0
SOC_0_33 = 44, SOC_(33, 11) = 44.0
SOC_0_34 = 30, SOC_(34, 22) = 30.0
SOC_0_35 = 42, SOC_(35, 16) = 72.0
SOC_0_36 = 35, SOC_(36, 18) = 45.0
SOC_0_37 = 20, SOC_(37, 14) = 20.0
SOC_0_38 = 35, SOC_(38, 9) = 35.0
SOC_0_39 = 53, SOC_(39, 19) = 73.0
SOC_0_40 = 38, SOC_(40, 22) = 48.0
SOC_0_41 = 48, SOC_(41, 20) = 48.0
SOC_0_42 = 34, SOC_(42, 11) = 54.0
SOC_0_43 = 45, SOC_(43, 22) = 45.0
SOC_0_44 = 28, SOC_(44, 11) = 38.0
SOC_0_45 = 70, SOC_(45, 20) = 70.0
SOC_0_46 = 48, SOC_(46, 22) = 68.0
SOC_0_47 = 26, SOC_(47, 19) = 26.0
SOC_0_48 = 31, SOC_(48, 7) = 71.0
SOC_0_49 = 63, SOC_(49, 18) = 63.0
SOC_0_0 = 21, SOC_(0, 12) = 31.0
SOC_0_1 = 67, SOC_(1, 21) = 67.0
SOC_0_2 = 29, SOC_(2, 22) = 39.0
SOC_0_3 = 57, SOC_(3, 9) = 57.0
SOC_0_4 = 20, SOC_(4, 15) = 40.0
SOC_0_5 = 23, SOC_(5, 15) = 23.0
SOC_0_6 = 26, SOC_(6, 15) = 46.0
SOC_0_7 = 41, SOC_(7, 22) = 41.0
SOC_0_8 = 69, SOC_(8, 17) = 69.0
SOC_0_9 = 54, SOC_(9, 19) = 54.0
SOC_0_10 = 25, SOC_(10, 18) = 65.0
SOC_0_11 = 60, SOC_(11, 10) = 60.0
SOC_0_12 = 28, SOC_(12, 21) = 38.0
SOC_0_13 = 44, SOC_(13, 19) = 44.0
SOC_0_14 = 59, SOC_(14, 9) = 59.0
SOC_0_15 = 38, SOC_(15, 8) = 48.0
SOC_0_16 = 58, SOC_(16, 11) = 58.0
SOC_0_17 = 66, SOC_(17, 21) = 66.0
SOC_0_18 = 53, SOC_(18, 22) = 53.0
SOC_0_19 = 44, SOC_(19, 18) = 44.0
SOC_0_20 = 47, SOC_(20, 22) = 67.0
SOC_0_21 = 31, SOC_(21, 22) = 71.0
SOC_0_22 = 60, SOC_(22, 21) = 70.0
SOC_0_23 = 39, SOC_(23, 19) = 39.0
SOC_0_24 = 22, SOC_(24, 20) = 22.0
SOC_0_25 = 32, SOC_(25, 16) = 32.0
SOC_0_26 = 69, SOC_(26, 22) = 69.0
SOC_0_27 = 25, SOC_(27, 11) = 25.0
SOC_0_28 = 50, SOC_(28, 21) = 50.0
SOC_0_29 = 54, SOC_(29, 20) = 54.0
SOC_0_30 = 56, SOC_(30, 21) = 56.0
SOC_0_31 = 63, SOC_(31, 22) = 63.0
SOC_0_32 = 61, SOC_(32, 22) = 71.0
SOC_0_33 = 44, SOC_(33, 11) = 44.0
SOC_0_34 = 30, SOC_(34, 22) = 30.0
SOC_0_35 = 42, SOC_(35, 16) = 72.0
SOC_0_36 = 35, SOC_(36, 18) = 45.0
SOC_0_37 = 20, SOC_(37, 14) = 20.0
SOC_0_38 = 35, SOC_(38, 9) = 35.0
SOC_0_39 = 53, SOC_(39, 19) = 73.0
SOC_0_40 = 38, SOC_(40, 22) = 48.0
SOC_0_41 = 48, SOC_(41, 20) = 48.0
SOC_0_42 = 34, SOC_(42, 11) = 54.0
SOC_0_43 = 45, SOC_(43, 22) = 45.0
SOC_0_44 = 28, SOC_(44, 11) = 38.0
SOC_0_45 = 70, SOC_(45, 20) = 70.0
SOC_0_46 = 48, SOC_(46, 22) = 68.0
SOC_0_47 = 26, SOC_(47, 19) = 26.0
SOC_0_48 = 31, SOC_(48, 7) = 71.0
SOC_0_49 = 63, SOC_(49, 18) = 63.0
SOC_0_0 = 21, SOC_(0, 12) = 31.0
SOC_0_1 = 67, SOC_(1, 21) = 67.0
SOC_0_2 = 29, SOC_(2, 22) = 39.0
SOC_0_3 = 57, SOC_(3, 9) = 57.0
SOC_0_4 = 20, SOC_(4, 15) = 40.0
SOC_0_5 = 23, SOC_(5, 15) = 23.0
SOC_0_6 = 26, SOC_(6, 15) = 46.0
SOC_0_7 = 41, SOC_(7, 22) = 41.0
SOC_0_8 = 69, SOC_(8, 17) = 69.0
SOC_0_9 = 54, SOC_(9, 19) = 54.0
SOC_0_10 = 25, SOC_(10, 18) = 65.0
SOC_0_11 = 60, SOC_(11, 10) = 60.0
SOC_0_12 = 28, SOC_(12, 21) = 38.0
SOC_0_13 = 44, SOC_(13, 19) = 44.0
SOC_0_14 = 59, SOC_(14, 9) = 59.0
SOC_0_15 = 38, SOC_(15, 8) = 48.0
SOC_0_16 = 58, SOC_(16, 11) = 58.0
SOC_0_17 = 66, SOC_(17, 21) = 66.0
SOC_0_18 = 53, SOC_(18, 22) = 53.0
SOC_0_19 = 44, SOC_(19, 18) = 44.0
SOC_0_20 = 47, SOC_(20, 22) = 67.0
SOC_0_21 = 31, SOC_(21, 22) = 71.0
SOC_0_22 = 60, SOC_(22, 21) = 70.0
SOC_0_23 = 39, SOC_(23, 19) = 39.0
SOC_0_24 = 22, SOC_(24, 20) = 22.0
SOC_0_25 = 32, SOC_(25, 16) = 32.0
SOC_0_26 = 69, SOC_(26, 22) = 69.0
SOC_0_27 = 25, SOC_(27, 11) = 25.0
SOC_0_28 = 50, SOC_(28, 21) = 50.0
SOC_0_29 = 54, SOC_(29, 20) = 54.0
SOC_0_30 = 56, SOC_(30, 21) = 56.0
SOC_0_31 = 63, SOC_(31, 22) = 63.0
SOC_0_32 = 61, SOC_(32, 22) = 71.0
SOC_0_33 = 44, SOC_(33, 11) = 44.0
SOC_0_34 = 30, SOC_(34, 22) = 30.0
SOC_0_35 = 42, SOC_(35, 16) = 72.0
SOC_0_36 = 35, SOC_(36, 18) = 45.0
SOC_0_37 = 20, SOC_(37, 14) = 20.0
SOC_0_38 = 35, SOC_(38, 9) = 35.0
SOC_0_39 = 53, SOC_(39, 19) = 73.0
SOC_0_40 = 38, SOC_(40, 22) = 48.0
SOC_0_41 = 48, SOC_(41, 20) = 48.0
SOC_0_42 = 34, SOC_(42, 11) = 54.0
SOC_0_43 = 45, SOC_(43, 22) = 45.0
SOC_0_44 = 28, SOC_(44, 11) = 38.0
SOC_0_45 = 70, SOC_(45, 20) = 70.0
SOC_0_46 = 48, SOC_(46, 22) = 68.0
SOC_0_47 = 26, SOC_(47, 19) = 26.0
SOC_0_48 = 31, SOC_(48, 7) = 71.0
SOC_0_49 = 63, SOC_(49, 18) = 63.0
SOC_0_0 = 21, SOC_(0, 12) = 31.0
SOC_0_1 = 67, SOC_(1, 21) = 67.0
SOC_0_2 = 29, SOC_(2, 22) = 39.0
SOC_0_3 = 57, SOC_(3, 9) = 57.0
SOC_0_4 = 20, SOC_(4, 15) = 40.0
SOC_0_5 = 23, SOC_(5, 15) = 23.0
SOC_0_6 = 26, SOC_(6, 15) = 46.0
SOC_0_7 = 41, SOC_(7, 22) = 41.0
SOC_0_8 = 69, SOC_(8, 17) = 69.0
SOC_0_9 = 54, SOC_(9, 19) = 54.0
SOC_0_10 = 25, SOC_(10, 18) = 65.0
SOC_0_11 = 60, SOC_(11, 10) = 60.0
SOC_0_12 = 28, SOC_(12, 21) = 38.0
SOC_0_13 = 44, SOC_(13, 19) = 44.0
SOC_0_14 = 59, SOC_(14, 9) = 59.0
SOC_0_15 = 38, SOC_(15, 8) = 48.0
SOC_0_16 = 58, SOC_(16, 11) = 58.0
SOC_0_17 = 66, SOC_(17, 21) = 66.0
SOC_0_18 = 53, SOC_(18, 22) = 53.0
SOC_0_19 = 44, SOC_(19, 18) = 44.0
SOC_0_20 = 47, SOC_(20, 22) = 67.0
SOC_0_21 = 31, SOC_(21, 22) = 71.0
SOC_0_22 = 60, SOC_(22, 21) = 70.0
SOC_0_23 = 39, SOC_(23, 19) = 39.0
SOC_0_24 = 22, SOC_(24, 20) = 22.0
SOC_0_25 = 32, SOC_(25, 16) = 32.0
SOC_0_26 = 69, SOC_(26, 22) = 69.0
SOC_0_27 = 25, SOC_(27, 11) = 25.0
SOC_0_28 = 50, SOC_(28, 21) = 50.0
SOC_0_29 = 54, SOC_(29, 20) = 54.0
SOC_0_30 = 56, SOC_(30, 21) = 56.0
SOC_0_31 = 63, SOC_(31, 22) = 63.0
SOC_0_32 = 61, SOC_(32, 22) = 71.0
SOC_0_33 = 44, SOC_(33, 11) = 44.0
SOC_0_34 = 30, SOC_(34, 22) = 30.0
SOC_0_35 = 42, SOC_(35, 16) = 72.0
SOC_0_36 = 35, SOC_(36, 18) = 45.0
SOC_0_37 = 20, SOC_(37, 14) = 20.0
SOC_0_38 = 35, SOC_(38, 9) = 35.0
SOC_0_39 = 53, SOC_(39, 19) = 73.0
SOC_0_40 = 38, SOC_(40, 22) = 48.0
SOC_0_41 = 48, SOC_(41, 20) = 48.0
SOC_0_42 = 34, SOC_(42, 11) = 54.0
SOC_0_43 = 45, SOC_(43, 22) = 45.0
SOC_0_44 = 28, SOC_(44, 11) = 38.0
SOC_0_45 = 70, SOC_(45, 20) = 70.0
SOC_0_46 = 48, SOC_(46, 22) = 68.0
SOC_0_47 = 26, SOC_(47, 19) = 26.0
SOC_0_48 = 31, SOC_(48, 7) = 71.0
SOC_0_49 = 63, SOC_(49, 18) = 63.0
Duration: 0:00:01.253912
x_11 = 1.0
y_(0, 11) = 1.0
y_(1, 11) = 1.0
y_(2, 11) = 1.0
y_(3, 11) = 1.0
SOC_0_0 = 46, SOC_(0, 20) = 76.0
SOC_0_1 = 46, SOC_(1, 15) = 46.0
SOC_0_2 = 28, SOC_(2, 18) = 78.0
SOC_0_3 = 66, SOC_(3, 22) = 66.0
SOC_0_4 = 28, SOC_(4, 22) = 28.0
SOC_0_5 = 46, SOC_(5, 22) = 46.0
SOC_0_6 = 50, SOC_(6, 13) = 50.0
SOC_0_7 = 26, SOC_(7, 20) = 26.0
SOC_0_8 = 60, SOC_(8, 17) = 60.0
SOC_0_9 = 28, SOC_(9, 22) = 78.0
SOC_0_10 = 24, SOC_(10, 13) = 44.0
SOC_0_11 = 64, SOC_(11, 22) = 64.0
SOC_0_12 = 26, SOC_(12, 8) = 26.0
SOC_0_13 = 65, SOC_(13, 21) = 65.0
SOC_0_14 = 40, SOC_(14, 20) = 40.0
SOC_0_15 = 57, SOC_(15, 13) = 57.0
SOC_0_16 = 56, SOC_(16, 19) = 76.0
SOC_0_17 = 29, SOC_(17, 21) = 29.0
SOC_0_18 = 54, SOC_(18, 19) = 74.0
SOC_0_19 = 38, SOC_(19, 22) = 68.0
SOC_0_20 = 66, SOC_(20, 20) = 66.0
SOC_0_21 = 44, SOC_(21, 22) = 44.0
SOC_0_22 = 31, SOC_(22, 21) = 31.0
SOC_0_23 = 23, SOC_(23, 22) = 23.0
SOC_0_24 = 66, SOC_(24, 22) = 66.0
SOC_0_25 = 57, SOC_(25, 8) = 57.0
SOC_0_26 = 22, SOC_(26, 22) = 32.0
SOC_0_27 = 21, SOC_(27, 4) = 31.0
SOC_0_28 = 63, SOC_(28, 22) = 63.0
SOC_0_29 = 59, SOC_(29, 18) = 59.0
SOC_0_30 = 28, SOC_(30, 17) = 68.0
SOC_0_31 = 62, SOC_(31, 13) = 82.0
SOC_0_32 = 66, SOC_(32, 21) = 66.0
SOC_0_33 = 63, SOC_(33, 13) = 63.0
SOC_0_34 = 68, SOC_(34, 22) = 68.0
SOC_0_35 = 54, SOC_(35, 8) = 54.0
SOC_0_36 = 56, SOC_(36, 22) = 66.0
SOC_0_37 = 26, SOC_(37, 13) = 26.0
SOC_0_38 = 36, SOC_(38, 15) = 36.0
SOC_0_39 = 59, SOC_(39, 22) = 59.0
SOC_0_40 = 40, SOC_(40, 22) = 40.0
SOC_0_41 = 49, SOC_(41, 19) = 79.0
SOC_0_42 = 27, SOC_(42, 20) = 87.0
SOC_0_43 = 64, SOC_(43, 22) = 64.0
SOC_0_44 = 37, SOC_(44, 22) = 37.0
SOC_0_45 = 42, SOC_(45, 20) = 42.0
SOC_0_46 = 51, SOC_(46, 22) = 51.0
SOC_0_47 = 40, SOC_(47, 17) = 40.0
SOC_0_48 = 30, SOC_(48, 7) = 40.0
SOC_0_49 = 58, SOC_(49, 21) = 58.0
SOC_0_0 = 46, SOC_(0, 20) = 76.0
SOC_0_1 = 46, SOC_(1, 15) = 46.0
SOC_0_2 = 28, SOC_(2, 18) = 78.0
SOC_0_3 = 66, SOC_(3, 22) = 66.0
